15.5,0.0072,0.0072,10018,10018,253,82.13
15.55,0.007,0.007,10031,10031,253,82.13
15.6,0.0068,0.0068,10043,10043,252,82.13
15.65,0.0052,0.0052,10055,10055,252,82.13
15.7,0.0042,0.0042,10068,10068,251,82.13
15.75,0.0024,0.0024,10082,10082,248,82.13
15.8,0.0004,0.0004,10094,10094,243,82.13
15.85,-0.0016,-0.0016,10106,10106,238,82.13
15.9,-0.0038,-0.0038,10116,10116,232,82.13
15.95,-0.0052,-0.0052,10129,10129,228,82.13
16,-0.0066,-0.0066,10138,10138,226,82.13
16.05,-0.0076,-0.0076,10150,10150,227,82.13
16.1,-0.0074,-0.0074,10161,10161,228,82.13
16.15,-0.007,-0.007,10173,10173,229,82.13
16.2,-0.0064,-0.0064,10186,10186,228,82.13
16.25,-0.0048,-0.0048,10197,10197,227,82.13
16.3,-0.0028,-0.0028,10206,10206,225,82.13
16.35,-0.0012,-0.0012,10219,10219,221,82.13
16.4,0.0008,0.0008,10229,10229,218,82.13
16.45,0.003,0.003,10241,10241,214,82.13
16.5,0.0046,0.0046,10252,10252,209,82.13
16.55,0.0062,0.0062,10260,10260,204,82.13
16.6,0.0068,0.0068,10271,10271,201,82.13
16.65,0.007,0.007,10280,10280,199,82.13
16.7,0.0072,0.0072,10291,10291,199,82.13
16.75,0.0062,0.0062,10300,10300,200,82.13
16.8,0.0052,0.0052,10309,10309,202,82.13
16.85,0.0034,0.0034,10322,10322,204,82.13
16.9,0.0014,0.0014,10331,10331,206,82.13
16.95,-0.0006,-0.0006,10341,10341,206,82.13
17,-0.0022,-0.0022,10352,10352,205,82.13
17.05,-0.0042,-0.0042,10362,10362,202,82.13
17.1,-0.0056,-0.0056,10373,10373,198,82.13
17.15,-0.0066,-0.0066,10382,10382,194,82.13
17.2,-0.0072,-0.0072,10391,10391,190,82.13
17.25,-0.0072,-0.0072,10400,10400,187,82.13
17.3,-0.007,-0.007,10409,10409,184,82.13
17.35,-0.0054,-0.0054,10421,10421,182,82.13
17.4,-0.004,-0.004,10427,10427,179,82.13
17.45,-0.0026,-0.0026,10436,10436,177,82.13
17.5,-0.0002,-0.0002,10446,10446,175,82.13
17.55,0.0018,0.0018,10453,10453,175,82.13
17.6,0.0032,0.0032,10463,10463,176,82.13
17.65,0.0046,0.0046,10471,10471,178,82.13
17.7,0.006,0.006,10479,10479,180,82.13
17.75,0.0068,0.0068,10491,10491,179,82.13
17.8,0.007,0.007,10499,10499,178,82.13
17.85,0.0064,0.0064,10508,10508,176,82.15
17.9,0.0058,0.0058,10516,10516,172,82.13
17.95,0.0044,0.0044,10524,10524,168,82.13
18,0.0026,0.0026,10533,10533,164,82.13
18.05,0.0006,0.0006,10541,10541,160,82.13
18.1,-0.0012,-0.0012,10549,10549,157,82.13
18.15,-0.0028,-0.0028,10556,10556,153,82.13
18.2,-0.0048,-0.0048,10563,10563,150,82.13
18.25,-0.006,-0.006,10571,10571,147,82.13
18.3,-0.0068,-0.0068,10580,10580,145,82.13
18.35,-0.007,-0.007,10584,10584,145,82.15
18.4,-0.007,-0.007,10592,10592,146,82.15
18.45,-0.0062,-0.0062,10599,10599,148,82.15
18.5,-0.0048,-0.0048,10607,10607,151,82.15
18.55,-0.0032,-0.0032,10615,10615,153,82.13
18.6,-0.0014,-0.0014,10625,10625,153,82.13
18.65,0.0006,0.0006,10630,10630,152,82.13
18.7,0.0024,0.0024,10637,10637,151,82.15
18.75,0.0042,0.0042,10645,10645,148,82.15
18.8,0.0056,0.0056,10654,10654,145,82.15
18.85,0.0066,0.0066,10660,10660,141,82.13
18.9,0.007,0.007,10668,10668,134,82.15
18.95,0.007,0.007,10674,10674,128,82.17
19,0.0062,0.0062,10679,10679,124,82.15
19.05,0.0052,0.0052,10683,10683,121,82.15
19.1,0.0038,0.0038,10692,10692,120,82.17
19.15,0.002,0.002,10697,10697,121,82.17
